totalAmount,paymentType,itemsCount,totalQuantity,averageItemPrice,discountPercent,orderHour,fraud
2701.4787037388387,UPI,3,2,1350.7393518694194,18.6007373226171,0,0
5760.902685576144,CASH,20,78,73.85772673815569,45.74677553407264,15,1
1661.2805684759085,CASH,2,9,184.5867298306565,7.175501601465317,12,0
10013.379243291809,CASH,23,36,278.14942342477246,64.22523706604136,2,1
620.8424668343964,UPI,5,7,88.69178097634234,1.7783071922831395,15,0
292.02638562137287,CASH,1,5,58.405277124274576,1.5960389299322864,15,0
2540.225347625975,CASH,3,9,282.24726084733055,18.871260965570443,7,0
2754.767926267496,UPI,3,6,459.1279877112493,10.329675865478505,5,0
1904.581092423308,CARD,1,8,238.0726365529135,8.434961482528449,19,0
6359.340015427054,CASH,22,36,176.6483337618626,0.0,0,1
2856.139021594735,UPI,3,9,317.3487801771928,16.60239593277883,21,0
13602.309329934798,CASH,22,48,283.3814443736416,50.806811700221246,0,1
474.7791737048937,CARD,4,5,94.95583474097874,0.8617372518536226,3,0
2990.483198591287,CARD,1,1,2990.483198591287,8.428033278714992,3,0
12096.791814594642,CASH,12,50,241.93583629189285,0.0,3,1
10613.95477609778,CASH,20,34,312.1751404734641,60.37587874843373,3,1
1797.5338307474333,CASH,1,3,599.1779435824777,10.689183978182221,10,0
1922.2630130963346,UPI,3,1,1922.2630130963346,5.912943549073983,5,0
2029.5701617750497,CARD,5,3,676.5233872583499,17.15387846818793,20,0
862.3575618230375,CARD,2,5,172.4715123646075,3.085421789467988,20,0
2349.307858623312,CARD,3,5,469.8615717246624,6.675934036530822,17,0
1181.577599225936,CARD,4,3,393.85919974197867,17.93046625943412,21,0
257.09898092997213,CARD,1,10,25.709898092997214,17.340800855788842,7,0
410.71947198714673,CASH,5,8,51.33993399839334,11.97116241911341,11,0
13451.110648865984,CASH,22,42,320.2645392587139,53.52677911168382,3,1
10961.019692717495,CASH,12,31,353.5812804102418,0.0,1,1
12031.67688926965,CASH,10,49,245.5444263116255,54.64218071145415,13,1
2193.1975742689933,CARD,2,10,219.31975742689934,13.777317638912823,14,0
126.2393670879851,UPI,4,7,18.034195298283585,0.14691881900873227,20,0
2022.439627749113,UPI,4,6,337.07327129151884,8.360701748955574,11,0
1977.0309795604517,CARD,5,6,329.5051632600753,8.223163663901252,22,0
10325.527348856409,CASH,11,71,145.4299626599494,0.0,1,1
2014.895504575726,CASH,2,4,503.7238761439315,12.503485968553651,20,0
2005.7659529341825,CARD,4,9,222.8628836593536,3.1810417206729102,14,0
1094.8804368782075,CARD,2,6,182.48007281303458,18.149299268821387,1,0
7911.323660553361,CASH,10,31,255.20398905010842,0.0,3,1
6274.793265816566,CASH,20,68,92.27637155612598,0.0,18,1
2623.135982869112,UPI,3,10,262.3135982869112,3.859039176701118,5,0
12618.932633431035,CASH,15,44,286.793923487069,41.026897234075044,6,1
917.0574539653513,CASH,5,10,91.70574539653514,0.0226252502018065,0,0
788.9732081448448,CASH,1,9,87.66368979387164,16.10012101661607,16,0
2004.8152314989095,UPI,3,8,250.6019039373637,8.061634812273216,1,0
1470.651458624356,CARD,5,4,367.662864656089,16.7423564588905,0,0
2569.226301712606,UPI,2,2,1284.613150856303,9.6381555747311,14,0
2290.138870577565,CARD,1,1,2290.138870577565,12.37618844171006,7,0
1951.8108352767624,CASH,5,10,195.18108352767624,12.984716881974858,17,0
2499.9244678986347,UPI,1,7,357.1320668426621,4.509758592372066,20,0
1870.2706515177103,CARD,3,5,374.0541303035421,7.267245946257579,18,0
1743.2004479571801,UPI,4,3,581.0668159857267,10.52222637877571,14,0
13132.148839235382,CASH,17,45,291.82552976078625,0.0,2,1
2612.028372702966,CASH,3,6,435.338062117161,12.652940556333723,14,0
1744.304972267286,UPI,4,4,436.0762430668215,5.281858791252125,20,0
1972.3639956198451,CASH,4,3,657.454665206615,18.60074643397326,16,0
718.7460458153704,CASH,2,6,119.79100763589507,17.524252172835336,22,0
2258.507340983802,CASH,5,4,564.6268352459505,15.878396161264858,11,0
1031.0297877817125,CASH,2,4,257.7574469454281,9.870535410165013,20,0
2950.569257880653,CARD,4,6,491.7615429801088,6.137217621636095,10,0
2276.811586866045,UPI,1,6,379.46859781100756,10.821548374344317,19,0
10999.816224938055,CASH,12,64,171.8721285146571,57.52825472214362,1,1
1294.7643728054393,CARD,2,1,1294.7643728054393,7.791317993208009,14,0
899.2149076127771,CARD,5,3,299.73830253759235,18.029658953548772,20,0
428.8761733958485,UPI,2,7,61.2680247708355,18.046873579368235,10,0
1297.6176813064199,UPI,5,2,648.8088406532099,7.378792569379085,6,0
5834.595065233827,CASH,21,66,88.40295553384587,0.0,1,1
1163.0748021731151,CASH,1,6,193.84580036218586,19.240439771739652,8,0
2731.2508241037885,UPI,5,10,273.12508241037887,8.888738400390153,20,0
1576.4793344841873,CARD,1,5,315.2958668968375,3.021152273926504,14,0
2309.8797296335083,CASH,3,8,288.73496620418854,14.471648624308799,13,0
1589.3071682620835,CARD,2,1,1589.3071682620835,2.47542789741668,10,0
250.793718875389,CARD,2,5,50.1587437750778,12.023074709153951,15,0
549.9898522167827,CARD,1,10,54.99898522167827,13.112307325903746,16,0
2963.7300524253737,CASH,2,7,423.3900074893391,7.161624863869623,1,0
1994.2935170768349,UPI,5,5,398.85870341536696,11.158576860710511,13,0
1952.787973251905,UPI,4,9,216.9764414724339,17.54125682263097,21,0
1575.369303808783,UPI,3,2,787.6846519043914,13.595882488009813,23,0
9074.260600425896,CASH,12,60,151.23767667376492,52.4839397068718,4,1
8617.410078562356,CASH,20,78,110.47961639182508,0.0,1,1
1319.7806689555036,UPI,2,8,164.97258361943796,2.389414575470026,7,0
416.5970231245559,CASH,1,10,41.65970231245559,17.728241036756987,6,0
1701.9449404460709,CASH,1,5,340.3889880892142,10.768464367766182,18,0
2620.8664401403344,CASH,3,7,374.4094914486192,12.710614831788279,15,0
14152.36503754078,CASH,19,34,416.24603051590526,0.0,5,1
1642.0333587352914,UPI,3,10,164.20333587352914,7.589721685373327,7,0
261.49246923689327,CARD,3,6,43.58207820614888,7.405098762144751,18,0
12031.436766487213,CASH,24,49,245.53952584667783,40.45025629010122,1,1
2961.833854672812,CARD,5,6,493.638975778802,18.864780573130286,4,0
2486.161034436158,UPI,3,9,276.2401149373509,17.558642974197053,22,0
418.26157442715885,UPI,5,10,41.82615744271588,5.823476681933702,22,0
2689.024001765261,CASH,3,6,448.1706669608768,14.461670492439445,2,0
1315.211612857244,UPI,5,10,131.52116128572442,12.000706662402859,12,0
1599.409811584171,CARD,5,7,228.48711594059586,9.780673217199867,13,0
1490.6322515919878,UPI,1,6,248.43870859866465,4.04891506791486,23,0
321.30862109823545,CARD,3,10,32.130862109823546,17.41322270002154,10,0
2361.315516361729,CASH,4,1,2361.315516361729,2.5909713997579242,23,0
2501.4267576442394,UPI,1,7,357.3466796634628,13.255097771845568,14,0
1391.5573256688294,CASH,4,3,463.8524418896098,6.43285651218484,22,0
10487.463861921708,CASH,17,60,174.7910643653618,57.39751958502471,6,1
9892.809711017933,CASH,14,61,162.17720837734316,0.0,2,1
332.10392106540854,CARD,5,8,41.51299013317607,18.296575693560822,2,0
11121.195724461986,CASH,20,35,317.74844927034246,67.23035452256613,4,1
1774.9201394714473,UPI,5,7,253.56001992449248,1.7428044041730018,23,0
1524.0853418868417,CARD,1,3,508.0284472956139,2.300352181610632,16,0
2882.619598118041,CARD,2,8,360.3274497647551,6.535752107933894,20,0
2708.803778735787,UPI,2,10,270.8803778735787,0.032086922561196385,13,0
2837.7759876856276,UPI,3,3,945.9253292285425,11.190863430672575,7,0
1954.3242635068495,CARD,3,4,488.5810658767124,14.032763855586076,11,0
259.01972419125684,UPI,1,1,259.01972419125684,13.994638382406261,18,0
972.6800433371036,UPI,1,4,243.1700108342759,15.802962241723094,9,0
2354.758223684804,CARD,1,8,294.3447779606005,4.679435313595254,9,0
606.2908761927524,CASH,2,5,121.25817523855048,7.944090075630652,20,0
665.4388672653187,CASH,2,4,166.35971681632967,19.402462163899145,15,0
272.35101105739227,CARD,5,4,68.08775276434807,4.846607273368793,0,0
1095.1092338384647,CASH,3,4,273.77730845961617,12.810507777797735,7,0
1575.7648403328692,CARD,4,5,315.15296806657386,4.674801656746719,2,0
2414.607375301373,CARD,3,5,482.9214750602746,0.7136920213119824,14,0
163.0095816676158,UPI,4,6,27.1682636112693,11.360189881753657,17,0
1325.478093316483,CARD,5,8,165.68476166456037,8.315531904981947,22,0
2903.570890063754,CARD,4,7,414.79584143767914,11.618176355715786,19,0
2588.6646297982293,CASH,5,10,258.8664629798229,18.296689788599675,22,0
2955.5540970485094,UPI,4,10,295.55540970485094,1.0456488305569822,4,0
8712.091196635643,CASH,23,51,170.82531758109104,54.58054867655184,1,1
5907.797416246076,CASH,17,48,123.07911283845992,41.437160327091156,0,1
2815.888400920699,UPI,3,9,312.8764889911888,17.27157913968935,20,0
523.889821855048,UPI,3,5,104.7779643710096,15.221001589539982,20,0
7410.415038601182,CASH,11,57,130.0072813789681,43.02298363530235,2,1
338.56309754499546,CARD,5,10,33.85630975449955,9.354989720960127,22,0
851.8679847821198,CARD,1,10,85.18679847821198,14.654399051515693,17,0
915.1899611025932,CASH,2,3,305.06332036753105,16.996996820553786,8,0
1040.9279209575166,CASH,1,10,104.09279209575166,3.0039631629501806,20,0
1228.5829121706863,CASH,5,3,409.5276373902288,1.9684771022133662,1,0
1621.7160753655003,CASH,2,4,405.42901884137507,14.164004308694306,1,0
1219.4327096224774,UPI,2,4,304.85817740561936,12.369408831631594,6,0
733.7992955410629,CASH,2,3,244.5997651803543,18.118168877112364,0,0
281.7339124370252,CARD,4,7,40.24770177671788,19.660257679987513,10,0
2627.901105991337,CARD,1,1,2627.901105991337,13.836534009440077,0,0
5469.2278315091835,CASH,11,79,69.23073204442004,0.0,2,1
296.8875315691731,CASH,3,8,37.11094144614664,18.96564570680846,22,0
6907.262315431304,CASH,15,44,156.98323444162054,54.25877046405692,0,1
2573.3289983274813,CARD,1,5,514.6657996654963,3.632255984922108,17,0
6164.40851211037,CASH,22,70,88.06297874443385,52.551267372967395,0,1
337.6709252459949,UPI,5,7,48.2387036065707,18.530526012665586,16,0
1079.9419134999173,UPI,1,10,107.99419134999172,19.06493822125856,23,0
8795.22275035885,CASH,22,58,151.6417715579112,45.04544239698261,11,1
935.2110718498134,CARD,2,5,187.04221436996266,8.414622581059222,15,0
103.1504667017476,UPI,2,5,20.63009334034952,7.23171642236796,18,0
2408.180915372304,CARD,2,6,401.363485895384,9.24580344967848,17,0
14266.925525122568,CASH,21,45,317.04278944716816,0.0,11,1
1638.9234337538055,CARD,5,10,163.89234337538056,19.689792329145753,8,0
7236.685454915494,CASH,21,53,136.54123499840554,0.0,1,1
736.7290928649758,CASH,5,5,147.34581857299514,15.844563936629488,11,0
7707.103102234409,CASH,18,72,107.04309864214457,43.00042796419701,3,1
2931.1862255606725,CARD,3,8,366.39827819508406,3.0480697530010437,14,0
14390.059867725908,CASH,17,44,327.0468151755888,0.0,2,1
1119.0443071432678,CARD,5,10,111.90443071432678,18.43575547745484,23,0
2284.523087734409,UPI,4,2,1142.2615438672044,1.1617715052458366,8,0
914.0967803307818,CASH,3,8,114.26209754134773,4.912159893403185,12,0
1776.8952532011385,CARD,4,1,1776.8952532011385,16.13458316159943,7,0
890.4691697057428,UPI,5,4,222.6172924264357,3.744075559079394,16,0
1452.3373847498813,CASH,3,10,145.23373847498812,13.30446492353262,12,0
2974.259097124388,CARD,4,6,495.7098495207313,11.535210605418978,6,0
2666.7175285538788,UPI,5,9,296.30194761709765,3.2804665211054007,22,0
2025.525149495729,UPI,5,9,225.0583499439699,9.734249642275186,8,0
2872.6743653003373,UPI,1,2,1436.3371826501686,5.979119786436533,15,0
8071.376062150966,CASH,13,60,134.52293436918276,46.62810029664832,4,1
1144.818979415963,CARD,3,1,1144.818979415963,13.08614172350666,0,0
1432.9621998977177,UPI,2,9,159.21802221085753,3.7640643870005586,11,0
6510.505046562728,CASH,18,62,105.00814591230207,0.0,6,1
2130.6891183060898,CARD,2,4,532.6722795765224,12.815418824456604,7,0
11862.723435515782,CASH,17,65,182.50343746947357,50.23388763749087,5,1
561.3456773136835,CARD,1,9,62.37174192374261,3.6377673440593528,21,0
194.24868605576472,CARD,4,10,19.42486860557647,5.901297492477906,7,0
2036.6989858140255,CASH,5,2,1018.3494929070127,6.7000660066125395,0,0
2860.834128889517,CARD,4,9,317.8704587655019,3.359504004811058,3,0
871.3905056516126,UPI,3,2,435.6952528258063,14.875909364546981,12,0
506.6452125817856,UPI,5,5,101.32904251635712,6.181382398958664,4,0
1056.9593606931062,CARD,4,8,132.11992008663827,2.3477318416233506,19,0
1613.9728630185953,CASH,4,10,161.39728630185954,1.4161116845891208,2,0
10556.102138314141,CASH,11,37,285.3000577922741,0.0,5,1
2698.9600781287654,CASH,4,6,449.82667968812757,1.1701911473897364,18,0
2884.7928160662427,CASH,3,1,2884.7928160662427,16.952692680123697,7,0
2225.8671645260115,CASH,4,5,445.1734329052023,19.681121754026528,7,0
1121.9137812605068,UPI,3,9,124.65708680672297,5.232583345418242,15,0
908.4189195418932,CARD,3,3,302.8063065139644,15.846692619532494,7,0
1155.1988586228235,UPI,3,6,192.53314310380392,19.456136829878826,4,0
1863.2971252424952,CASH,2,4,465.8242813106238,1.1209018233786416,21,0
2298.194532417833,CARD,4,9,255.3549480464259,2.8399975381201936,12,0
1632.8410028080284,CASH,5,6,272.1401671346714,19.685796729031857,15,0
871.6996037889019,UPI,5,10,87.16996037889018,13.56034326727138,21,0
2991.51957996817,UPI,4,1,2991.51957996817,1.4469349860150382,12,0
336.88971507955694,CARD,5,6,56.14828584659282,19.43444739914615,20,0
5791.888605279486,CASH,20,76,76.20906059578272,0.0,0,1
1954.2538977260922,CARD,1,1,1954.2538977260922,14.60934579410245,3,0
2846.6095995090272,CARD,5,6,474.43493325150456,3.8374510713992405,10,0
14896.023774872803,CASH,20,65,229.16959653650466,0.0,3,1
7848.315915787569,CASH,24,78,100.61943481778934,45.98432918508522,2,1
317.60147700859886,UPI,2,1,317.60147700859886,8.941017371326389,21,0
2970.5849496581113,CARD,4,3,990.1949832193704,0.2323875627312555,8,0
129.79945666487396,CARD,1,6,21.633242777478994,19.9398682148548,10,0
2113.896320436051,CASH,3,10,211.3896320436051,4.885265070720763,14,0
1392.1083550060703,CARD,5,3,464.0361183353568,3.2035879003636003,7,0
1449.2256833373253,UPI,5,5,289.84513666746506,2.8407957635545356,20,0
293.91506734780097,CASH,2,8,36.73938341847512,12.106382376538335,6,0
11171.225811948892,CASH,16,33,338.5219943014816,0.0,4,1
6702.727092290106,CASH,16,44,152.33470664295695,49.082016213004074,4,1
14875.353655946034,CASH,16,75,198.3380487459471,0.0,2,1
2695.510334118856,CASH,1,1,2695.510334118856,18.0416886430506,13,0
452.6907654818938,CASH,5,9,50.29897394243264,17.048277124913433,14,0
5543.565916768379,CASH,18,58,95.57872270290308,0.0,20,1
2355.1480387039464,UPI,1,9,261.6831154115496,16.515118911106335,13,0
5614.384816504492,CASH,13,73,76.90938104800674,0.0,0,1
5673.422474040698,CASH,11,47,120.71111646895102,50.64404830252293,19,1
1275.828975544601,CARD,1,3,425.27632518153365,17.751699198161297,14,0
2053.2324723877027,UPI,4,1,2053.2324723877027,10.549931975653982,13,0
1894.529626832266,UPI,1,7,270.6470895474666,12.15779660077933,2,0
762.3276253689119,CARD,4,5,152.46552507378237,10.259941008037641,9,0
12623.516530889698,CASH,14,72,175.32661848457914,0.0,0,1
1677.1374609203701,CASH,4,2,838.5687304601851,13.881594546461058,16,0
2537.137948093911,UPI,4,3,845.712649364637,16.345242422092074,21,0
1215.448550136905,CASH,1,3,405.14951671230165,13.835796951895244,19,0
14238.62972662353,CASH,12,66,215.73681403975047,0.0,2,1
1266.5918136324183,CARD,2,7,180.94168766177404,17.662428274651084,10,0
329.4500704535234,CASH,5,3,109.81669015117446,14.301552543531006,6,0
2430.9072796140763,UPI,3,10,243.09072796140762,7.111006129731583,12,0
1033.786889836109,CARD,3,9,114.86520998178987,10.864371229853113,4,0
12148.030631699034,CASH,21,49,247.91899248365374,0.0,3,1
1362.636201107675,UPI,3,6,227.10603351794586,12.501578130900551,17,0
2665.5786215245535,CASH,3,5,533.1157243049107,0.09406424012553538,1,0
1634.0122432261885,UPI,3,1,1634.0122432261885,5.746755764192873,10,0
1316.2698534079325,CASH,1,7,188.0385504868475,13.36106744898919,7,0
1400.3651739838479,CASH,4,9,155.59613044264975,15.724700887379136,17,0
2753.6931172777904,CASH,3,3,917.8977057592634,19.505180043525975,17,0
7137.151016593594,CASH,24,60,118.95251694322657,49.518761117419224,7,1
2544.317634379608,UPI,2,9,282.701959375512,5.763712049548209,4,0
1950.5528004650805,CASH,3,3,650.1842668216935,12.523811828828773,4,0
1287.0574820076522,UPI,5,2,643.5287410038261,12.744208275648997,19,0
1126.864194598082,CARD,3,1,1126.864194598082,10.732442891095836,6,0
2532.095037190417,CASH,5,10,253.2095037190417,19.041851710410622,12,0
12933.507711715229,CASH,22,57,226.90364406517946,0.0,5,1
8443.786741055186,CASH,18,60,140.72977901758642,50.85154606291078,16,1
2675.546325572164,CARD,2,10,267.5546325572164,4.576601489508246,13,0
2148.9972357857814,CARD,5,4,537.2493089464454,16.347395260990865,1,0
7261.427332818561,CASH,21,69,105.23807728722552,0.0,8,1
12539.811554158476,CASH,12,53,236.60021800299012,0.0,8,1
1883.1466637470355,CASH,5,7,269.0209519638622,19.98947212549099,9,0
14513.650930906742,CASH,22,37,392.2608359704525,0.0,4,1
493.0154005339376,UPI,2,9,54.77948894821529,19.60668813404581,0,0
129.44094845237723,UPI,2,1,129.44094845237723,8.230031594055898,11,0
849.4465059084109,UPI,5,5,169.88930118168219,19.461460417153894,17,0
1116.1713621095755,CASH,1,6,186.02856035159593,0.8335603647462242,13,0
5897.4518419970755,CASH,24,45,131.05448537771278,0.0,16,1
11278.738468224845,CASH,16,58,194.46100807284216,51.78129581784032,8,1
1869.6290237013973,CASH,3,2,934.8145118506986,2.856852917548318,18,0
11852.162114795596,CASH,15,49,241.8808594856244,55.882425654248294,2,1
785.0277830446519,UPI,2,5,157.00555660893036,7.567113748058141,6,0
1438.5864803484922,CASH,4,4,359.64662008712304,1.9252193981106447,22,0
12948.052507768087,CASH,19,50,258.96105015536176,0.0,20,1
2610.8956040599855,CASH,2,6,435.1492673433309,12.94407514695028,16,0
541.2676484517484,UPI,2,9,60.14084982797205,1.3128420532602747,7,0
2040.4034355226652,UPI,2,9,226.7114928358517,10.123255064482077,21,0
1673.8851693044764,CARD,4,6,278.98086155074606,2.7145315789966173,12,0
1572.49033637658,CARD,5,4,393.122584094145,10.081754793192223,1,0
356.3918357407843,CASH,3,6,59.39863929013072,2.2462142680735964,13,0
424.32147933434504,CASH,5,4,106.08036983358626,16.70165166772978,5,0
970.0321630527465,CASH,2,4,242.5080407631866,14.9119628737828,6,0
13899.110162331921,CASH,16,54,257.3909289320726,0.0,1,1
9697.565769027664,CASH,13,48,202.03262018807632,0.0,22,1
1513.3776552396484,CARD,1,5,302.67553104792967,16.989382517278745,12,0
1694.6131069836965,CARD,3,1,1694.6131069836965,16.497999730980162,7,0
13965.099510921153,CASH,17,76,183.7513093542257,60.13870810525479,1,1
2398.6458030972403,CARD,3,4,599.6614507743101,9.711548917839771,1,0
1172.7838086315696,UPI,1,7,167.54054409022424,4.10379396137021,10,0
368.5367706536268,CARD,4,9,40.948530072625196,17.892647224716647,17,0
13351.541799579552,CASH,12,43,310.5009720832454,0.0,1,1
12149.775780710608,CASH,21,61,199.17665214279685,0.0,17,1
2863.6189271226212,UPI,3,1,2863.6189271226212,11.900707929966664,2,0
14058.933242578822,CASH,24,60,234.31555404298035,63.58945702138322,3,1
875.9147407549585,UPI,2,1,875.9147407549585,3.315816840569652,10,0
1798.9890035217875,UPI,5,2,899.4945017608937,19.38764430307828,13,0
7689.445958584325,CASH,14,79,97.33475896942184,50.18406083237991,4,1
1686.4407034026756,CARD,4,6,281.0734505671126,18.486612023278234,13,0
2697.7004325297316,CARD,4,7,385.38577607567595,0.39613677989236873,0,0
1145.8125809735764,CASH,3,10,114.58125809735763,4.686777681362977,9,0
1773.0515892402811,CASH,3,1,1773.0515892402811,17.86027432614131,0,0
374.83005923627337,CARD,5,8,46.85375740453417,5.720435309901797,22,0
1098.5649697090603,CARD,2,4,274.64124242726507,11.262918506457414,11,0
2287.268932088139,CASH,4,2,1143.6344660440695,12.298157252249188,6,0
1341.430982691705,CASH,5,5,268.28619653834096,4.894503997194848,11,0
7028.945334666658,CASH,21,76,92.48612282456129,0.0,11,1
1120.2586275728606,CARD,5,9,124.47318084142896,3.898631783275961,4,0
8377.358298487976,CASH,13,39,214.80405893558913,40.54311619292029,9,1
2736.257259283786,UPI,4,3,912.0857530945954,0.5872681911237931,16,0
11186.90596824424,CASH,21,44,254.24786291464181,48.5260370131592,1,1
10704.43608564604,CASH,19,62,172.65219492977485,49.67593602795877,4,1
1983.2637006161785,CASH,1,10,198.32637006161787,3.222429471123802,18,0
2617.4151513245374,CASH,5,7,373.91645018921963,6.377247464194968,5,0
1741.6338625025628,CASH,5,6,290.2723104170938,7.66733699371594,15,0
2792.3843435921913,UPI,3,7,398.9120490845988,3.42434072689225,16,0
11981.509111145278,CASH,20,63,190.1826843038933,0.0,0,1
1893.53262547589,UPI,5,9,210.39251394176554,10.024265358808586,10,0
8307.32448746972,CASH,22,56,148.34508013338785,66.0128591064645,3,1
2544.5108471711874,UPI,3,4,636.1277117927968,6.317297592629673,7,0
2806.73414355799,CARD,4,7,400.9620205082843,3.992810498271604,20,0
373.0930416356294,UPI,4,3,124.36434721187646,18.38660276276402,20,0
1217.9330629990548,CASH,3,2,608.9665314995274,10.382172225005144,14,0
629.0226068728563,UPI,5,3,209.67420229095208,8.39773495187318,12,0
706.4486478049104,CARD,5,8,88.3060809756138,7.95643826857126,16,0
1188.1982977438229,UPI,5,7,169.74261396340327,0.6694408463819479,2,0
1447.6281768862902,CASH,4,8,180.95352211078628,8.977424982259297,2,0
10756.906931032077,CASH,16,64,168.0766707973762,52.03291928716183,22,1
2193.5572227477883,CASH,2,9,243.7285803053098,13.939239340156458,7,0
1006.1123765266773,CARD,3,10,100.61123765266773,6.948809832826035,15,0
1580.3645152129943,CASH,3,7,225.76635931614206,10.459492565154978,4,0
7702.133604801735,CASH,21,54,142.63210379262472,65.57246669788206,4,1
826.3918192556132,UPI,5,4,206.5979548139033,13.073662977914076,16,0
1289.2267546846465,CASH,5,4,322.3066886711616,1.4208584279649217,9,0
6825.046330678336,CASH,12,39,175.0011879661112,56.51839949452405,3,1
345.2719630436885,CARD,2,2,172.63598152184426,16.698224229572524,13,0
237.6305317904161,UPI,5,10,23.76305317904161,15.786899016998738,2,0
2239.5578660195415,CASH,1,10,223.95578660195414,9.44079162481383,14,0
2422.3372773879155,UPI,5,4,605.5843193469789,0.5291907236212112,20,0
2976.6886760918796,CARD,2,5,595.3377352183759,5.143304183835468,8,0
1481.3158930378504,UPI,5,10,148.13158930378503,3.84230263202453,12,0
1914.455038487264,CARD,4,4,478.613759621816,12.058366490727533,10,0
766.261797902203,CASH,2,10,76.6261797902203,6.44310779476249,12,0
2159.846903756929,CARD,1,9,239.98298930632544,6.881260712179246,20,0
13724.251056586034,CASH,17,70,196.06072937980048,51.258434855035304,15,1
249.86560949944464,CARD,1,4,62.46640237486116,10.644339664430753,2,0
2121.988298895315,CASH,2,10,212.1988298895315,18.539846723633964,13,0
2104.0138534631515,CARD,5,7,300.57340763759305,10.208122848221885,5,0
1886.1627432505031,UPI,1,5,377.2325486501006,17.17522200019028,8,0
133.78832265567127,UPI,2,5,26.757664531134253,17.567210786065715,0,0
14551.018104444443,CASH,18,59,246.62742549905838,0.0,0,1
2242.4943099396114,UPI,3,4,560.6235774849029,8.06522842923846,14,0
347.3829380481177,UPI,1,1,347.3829380481177,0.11694992817737448,7,0
5848.713448140042,CASH,11,56,104.44131157392931,67.5238626227642,21,1
1643.656269457328,CARD,5,7,234.808038493904,16.48641786092854,3,0
13297.16751546285,CASH,15,64,207.76824242910703,41.133315823532115,0,1
2936.8501574273287,CASH,1,6,489.47502623788813,4.146852529898737,5,0
337.27144819808785,UPI,5,4,84.31786204952196,16.975479595943415,14,0
1147.264320119022,CARD,5,5,229.45286402380438,13.00106041672354,9,0
6532.788082179346,CASH,23,76,85.95773792341245,54.687862904981046,0,1
263.2490748872909,UPI,4,8,32.90613436091136,15.75246564692851,7,0
13923.551073805089,CASH,23,35,397.81574496585966,45.102969003933985,1,1
2190.3804131919455,CASH,2,3,730.1268043973151,11.139302001650965,2,0
1889.734428883668,UPI,3,4,472.433607220917,14.296940711945414,16,0
1204.792078932968,UPI,5,2,602.396039466484,3.403758273604318,21,0
263.00735812793766,CASH,1,9,29.223039791993074,0.42393764460992633,20,0
5828.914712639204,CASH,24,30,194.29715708797346,0.0,3,1
2364.3486427945973,UPI,4,4,591.0871606986493,16.04959919111889,6,0
453.40237449035027,CASH,2,7,64.77176778433575,11.912162310765662,4,0
590.1885686545339,UPI,2,3,196.72952288484464,3.6645923688044735,3,0
2752.7119694840494,CARD,2,6,458.78532824734157,0.6689090224705585,10,0
2022.2216723747172,UPI,4,7,288.8888103392453,15.697285818361737,4,0
432.8669501452493,UPI,3,5,86.57339002904986,15.513623588192033,12,0
454.79967924300917,UPI,5,9,50.533297693667684,1.3087376401878892,17,0
237.08575603999913,UPI,4,6,39.51429267333319,5.75746847773366,9,0
1001.1505677943552,CASH,4,2,500.5752838971776,14.362051773669926,9,0
5088.7808413268385,CASH,18,59,86.2505227343532,40.01730230111306,2,1
2017.2107439145989,CARD,2,4,504.3026859786497,1.405497351486027,16,0
1502.659533270249,UPI,2,6,250.44325554504152,2.482121282877152,17,0
1446.5402694056052,CASH,3,6,241.0900449009342,16.258165105594347,6,0
208.98882054273133,CASH,2,2,104.49441027136567,13.471066031381245,3,0
2589.280367300609,CASH,2,5,517.8560734601218,8.314874423126625,11,0
1889.611266621411,UPI,4,1,1889.611266621411,18.84111095818339,20,0
8915.261064175975,CASH,11,56,159.20109043171382,0.0,2,1
1201.120390957024,CASH,5,5,240.2240781914048,15.292497681154028,8,0
1370.5369039385432,CASH,3,3,456.84563464618105,11.3157631800803,2,0
719.9800557788187,UPI,2,3,239.9933519262729,1.7288900558331521,14,0
2995.36055351788,UPI,3,9,332.8178392797644,10.77759138749909,19,0
9653.326210014773,CASH,15,65,148.5127109233042,0.0,18,1
1095.3341421573493,CARD,5,2,547.6670710786747,2.630447556737565,22,0
531.1988504569421,CASH,2,3,177.06628348564735,10.002599806221964,19,0
2006.878171458775,CASH,1,5,401.375634291755,6.83710200930383,13,0
8639.481190485558,CASH,11,51,169.40159197030505,56.764670937407345,3,1
757.2899417666976,CARD,5,1,757.2899417666976,4.642585420476408,16,0
1972.0738696976616,UPI,1,6,328.6789782829436,1.2743055128626701,14,0
2022.8064741904673,CASH,1,6,337.1344123650779,3.337672540924068,12,0
2126.0329589931075,CASH,2,5,425.2065917986215,3.1809270247253862,20,0
498.3122342299296,UPI,2,5,99.66244684598591,9.87523201590668,5,0
12969.900368246712,CASH,24,70,185.28429097495302,41.40985871154857,20,1
7456.38769161868,CASH,17,56,133.14978020747643,0.0,5,1
2098.302945868433,CARD,2,10,209.8302945868433,15.744840339891367,7,0
2166.235699678939,CARD,4,4,541.5589249197347,13.270980760244784,2,0
1179.1046355095793,CASH,1,8,147.38807943869742,0.9803334341208192,11,0
677.7516482767976,UPI,3,7,96.82166403954251,19.238120435563935,22,0
588.4715099529958,CASH,2,5,117.69430199059916,10.69390821077551,5,0
565.693383056826,CASH,4,4,141.4233457642065,5.009358768696057,3,0
